id,date,region,product_id,customer_id,quantity,amount
1950,2025-05-01T00:00:00,South,6,419,8,2121.49
1951,2026-02-01T00:00:00,North,10,109,8,2370.59
1952,2026-03-11T00:00:00,East,13,406,20,1738.91
1953,2026-01-26T00:00:00,East,12,124,6,1415.81
1954,2026-02-17T00:00:00,North,25,483,8,2746.6
1955,2026-04-08T00:00:00,West,18,411,13,3270.81
1956,2026-03-17T00:00:00,West,10,207,6,1335.04
1957,2026-01-15T00:00:00,West,10,192,7,2220.91
1958,2025-02-15T00:00:00,North,12,306,12,3110.31
1959,2025-10-04T00:00:00,East,5,279,9,2047.65
1960,2026-03-14T00:00:00,West,2,159,11,1998.68
1961,2026-04-01T00:00:00,East,25,148,13,3634.49
1962,2025-08-30T00:00:00,West,15,159,5,2282.52
1963,2025-08-26T00:00:00,South,12,267,7,1827.6
1964,2026-01-20T00:00:00,West,17,71,15,6530.9
1965,2025-01-10T00:00:00,South,11,297,5,2020.89
1966,2026-02-18T00:00:00,North,20,486,6,1289.24
1967,2025-04-16T00:00:00,West,18,77,10,2326.46
1968,2026-02-05T00:00:00,North,20,46,10,2332.32
1969,2026-01-20T00:00:00,North,10,492,6,1756.93
1970,2025-09-06T00:00:00,East,21,205,14,7298.29
1971,2025-08-17T00:00:00,East,12,139,7,1875.9
1972,2026-03-31T00:00:00,West,16,378,8,2708.02
1973,2025-03-15T00:00:00,North,2,39,11,2400.68
1974,2026-01-25T00:00:00,North,13,183,19,1485.16
1975,2025-03-28T00:00:00,West,7,313,6,2508.9
1976,2026-02-22T00:00:00,North,9,275,6,1953
1977,2026-01-26T00:00:00,East,7,54,9,3235.24
1978,2026-03-04T00:00:00,North,23,182,5,2126.56
1979,2026-04-10T00:00:00,North,23,24,15,5197.02
1980,2026-01-17T00:00:00,South,10,107,13,3676.08
1981,2025-10-29T00:00:00,East,19,359,8,2217.29
1982,2025-11-20T00:00:00,West,2,430,10,2278.14
1983,2025-10-09T00:00:00,East,19,158,7,2265.68
1984,2025-09-18T00:00:00,West,23,346,15,5523.25
1985,2026-01-21T00:00:00,North,14,475,14,6304.17
1986,2026-02-18T00:00:00,North,22,236,12,2518.04
1987,2025-07-01T00:00:00,West,18,281,11,2654.33
1988,2025-03-19T00:00:00,East,23,175,14,5405.67
1989,2025-09-18T00:00:00,East,18,1,12,3183.04
1990,2026-04-21T00:00:00,East,6,334,10,2757.94
1991,2026-02-06T00:00:00,West,8,246,12,2531.48
1992,2026-04-21T00:00:00,East,9,43,5,1549.15
1993,2025-12-15T00:00:00,East,20,408,10,2230.24
1994,2026-04-04T00:00:00,West,18,190,7,1759.88
1995,2025-11-22T00:00:00,North,18,193,15,3602.65
1996,2025-10-08T00:00:00,South,21,67,15,7143
1997,2026-04-12T00:00:00,West,1,293,22,2061.91
1998,2025-05-27T00:00:00,West,13,391,24,2064.86
1999,2025-05-16T00:00:00,North,21,170,6,2505.26
2000,2026-03-10T00:00:00,East,4,450,9,2021.83
2001,2025-08-23T00:00:00,North,20,319,7,1399.37
2002,2026-03-13T00:00:00,North,9,202,13,4511.79
2003,2025-02-12T00:00:00,South,17,50,12,5061.26
2004,2025-12-27T00:00:00,South,17,117,7,2739.9
2005,2025-03-31T00:00:00,West,20,353,15,3730.81
2006,2025-05-23T00:00:00,North,22,240,5,879.55
2007,2025-12-27T00:00:00,East,18,452,14,2986.73
2008,2026-01-10T00:00:00,East,23,52,6,2020.71
2009,2026-04-09T00:00:00,North,19,473,6,1690.51
2010,2026-01-21T00:00:00,North,24,18,14,6379.1
2011,2026-01-16T00:00:00,West,19,473,8,2340.79
2012,2026-01-23T00:00:00,North,9,347,9,2904.5
2013,2026-02-01T00:00:00,East,14,150,12,5577.54
2014,2025-08-06T00:00:00,North,6,177,9,2591.69
2015,2025-12-13T00:00:00,East,12,103,13,2845.58
2016,2025-03-03T00:00:00,South,17,475,10,4537.78
2017,2026-02-21T00:00:00,South,6,348,15,3597.6
2018,2026-03-27T00:00:00,East,17,367,9,3894.43
2019,2025-09-26T00:00:00,South,13,359,25,1822.17
2020,2025-11-03T00:00:00,West,13,330,21,1511.01
2021,2026-04-02T00:00:00,East,16,31,9,3931
2022,2025-08-20T00:00:00,West,18,141,7,1812.53
2023,2026-04-24T00:00:00,West,6,269,7,2046.21
2024,2025-06-25T00:00:00,North,17,286,6,2805.47
2025,2026-02-04T00:00:00,North,11,37,11,4585.89
2026,2025-08-23T00:00:00,East,15,22,14,6337.91
2027,2025-10-21T00:00:00,West,19,435,10,2792.33
2028,2026-01-24T00:00:00,East,19,9,12,3912.95
2029,2025-08-24T00:00:00,North,13,450,19,1643.78
2030,2026-01-12T00:00:00,South,20,290,13,3066.68
2031,2025-03-15T00:00:00,West,24,318,8,3834.71
2032,2026-04-08T00:00:00,East,16,405,10,3916.66
2033,2026-03-26T00:00:00,West,25,25,6,1584.91
2034,2025-05-14T00:00:00,North,20,396,8,1757.85
2035,2026-03-11T00:00:00,South,17,254,8,3338.69
2036,2025-09-12T00:00:00,East,2,77,9,2117.35
2037,2025-04-28T00:00:00,West,24,458,8,3441.96
2038,2026-02-16T00:00:00,North,12,484,6,1527.76
2039,2025-11-29T00:00:00,East,16,218,8,3746.8
2040,2026-02-10T00:00:00,South,14,50,6,3005.35
2041,2025-10-16T00:00:00,South,1,499,18,1661.06
2042,2025-04-07T00:00:00,West,23,267,10,3866.36
2043,2025-04-29T00:00:00,East,21,64,15,7146.14
2044,2025-07-24T00:00:00,North,21,265,15,7902.64
2045,2025-10-27T00:00:00,North,22,169,11,2247.26
2046,2026-01-22T00:00:00,West,19,24,8,2867.61
2047,2026-02-14T00:00:00,East,9,442,6,1796.86
2048,2025-08-26T00:00:00,West,10,199,12,3935.63
2049,2025-08-26T00:00:00,North,18,178,8,2206.38
2050,2026-01-10T00:00:00,East,20,390,13,3137.71
2051,2026-01-21T00:00:00,North,3,290,11,3730.81
2052,2026-02-12T00:00:00,South,1,380,21,2400.74
2053,2026-03-10T00:00:00,East,15,123,14,6241.2
2054,2025-05-10T00:00:00,West,1,167,18,2126.47
2055,2025-12-31T00:00:00,South,18,466,7,1967.02
2056,2026-03-15T00:00:00,West,21,394,9,2965.81
2057,2026-04-15T00:00:00,South,18,468,15,3387.56
2058,2026-03-19T00:00:00,South,12,70,14,2907.6
2059,2025-08-27T00:00:00,South,24,476,8,3816.71
2060,2026-02-27T00:00:00,East,20,215,8,1601.14
2061,2026-03-04T00:00:00,South,6,262,15,3454.6
2062,2026-03-08T00:00:00,East,7,477,13,5115.31
2063,2026-03-28T00:00:00,South,8,274,15,2638.17
2064,2026-01-21T00:00:00,East,23,249,10,3976.38
2065,2025-01-18T00:00:00,East,16,413,12,5894.37
2066,2026-02-24T00:00:00,North,19,453,10,3531.96
2067,2025-05-03T00:00:00,South,11,77,6,2261.16
2068,2025-11-26T00:00:00,West,21,234,8,3364.2
2069,2026-02-26T00:00:00,East,14,374,11,4707.37
2070,2026-04-25T00:00:00,South,23,312,9,3029.27
2071,2025-03-29T00:00:00,West,11,148,9,3499.69
2072,2026-03-25T00:00:00,North,20,257,8,1486.41
2073,2025-02-08T00:00:00,South,16,267,8,3735.06
2074,2026-04-14T00:00:00,East,10,242,6,1852.68
2075,2026-01-19T00:00:00,South,11,65,12,4178.08
2076,2026-01-18T00:00:00,West,18,277,5,1304.07
2077,2026-02-01T00:00:00,South,18,158,11,2864.93
2078,2026-01-16T00:00:00,North,5,140,14,3220.41
2079,2026-01-24T00:00:00,North,7,199,9,2994
2080,2026-02-27T00:00:00,North,8,79,12,2755.69
2081,2026-03-01T00:00:00,South,9,48,13,3758.44
2082,2026-01-20T00:00:00,West,24,66,10,5054.71
2083,2025-04-12T00:00:00,West,23,36,14,5878.52
2084,2026-01-26T00:00:00,South,5,318,6,1556.98
2085,2026-03-04T00:00:00,West,18,407,6,1053.25
2086,2025-08-30T00:00:00,South,21,499,6,3057.27
2087,2025-11-07T00:00:00,North,13,381,17,1432.09
2088,2026-01-06T00:00:00,East,21,133,10,4779.9
2089,2026-01-22T00:00:00,East,6,234,5,1417.45
2090,2026-03-21T00:00:00,North,19,249,5,1792.43
2091,2026-04-06T00:00:00,West,15,238,12,5531.71
2092,2025-07-31T00:00:00,West,5,121,6,1438.59
2093,2026-04-15T00:00:00,North,21,299,9,4313.46
2094,2026-03-16T00:00:00,West,3,97,15,4682.73
2095,2026-03-14T00:00:00,North,21,69,14,7619.02
2096,2026-03-19T00:00:00,South,21,432,5,2707.93
2097,2025-03-24T00:00:00,East,18,22,8,1746.72
2098,2026-02-21T00:00:00,North,25,335,9,2881.67
2099,2025-07-08T00:00:00,North,2,489,14,3774.6
2100,2026-04-09T00:00:00,West,19,388,5,1486.12
2101,2026-01-08T00:00:00,West,3,100,8,3529.56
2102,2026-02-16T00:00:00,West,14,266,10,4238.86
2103,2025-05-24T00:00:00,South,7,492,5,2051.09
2104,2026-03-08T00:00:00,East,13,446,24,2118.87
2105,2026-04-13T00:00:00,West,8,144,10,1753.82
2106,2025-07-05T00:00:00,West,2,244,12,3085.68
2107,2025-12-16T00:00:00,West,21,374,7,3288.65
2108,2026-03-06T00:00:00,North,10,419,7,2314.38
2109,2025-03-05T00:00:00,South,7,4,8,3209.48
2110,2026-04-15T00:00:00,South,21,65,15,7455.1
2111,2025-07-25T00:00:00,West,6,105,15,4084.94
2112,2026-03-30T00:00:00,West,23,30,6,1615.22
2113,2026-03-14T00:00:00,South,2,192,6,1433.04
2114,2026-03-12T00:00:00,West,19,94,14,3116.42
2115,2026-01-10T00:00:00,North,5,320,10,2458.02
2116,2025-11-08T00:00:00,South,3,87,13,5626.94
2117,2026-03-13T00:00:00,South,17,150,11,4310.54
2118,2025-06-24T00:00:00,East,4,137,15,3228.16
2119,2025-12-07T00:00:00,West,5,239,11,2500.23
2120,2025-02-06T00:00:00,North,11,100,8,2947.93
2121,2026-04-04T00:00:00,East,16,308,12,6049.03
2122,2026-02-09T00:00:00,North,20,72,15,3595.31
2123,2025-09-24T00:00:00,South,16,7,11,5089.58
2124,2025-01-20T00:00:00,East,12,168,9,1909.69
2125,2026-01-01T00:00:00,West,11,474,11,4422.18
2126,2025-09-15T00:00:00,South,23,452,13,5328.79
2127,2025-10-06T00:00:00,West,12,148,7,1784.36
2128,2025-08-18T00:00:00,North,19,445,11,3789.59
2129,2025-07-08T00:00:00,East,20,412,14,3281.36
2130,2026-03-19T00:00:00,East,1,225,23,2505.23
2131,2026-01-02T00:00:00,South,19,39,9,2617.85
2132,2026-01-14T00:00:00,South,6,220,7,1607.49
2133,2025-07-11T00:00:00,East,1,255,15,1556.32
2134,2026-03-10T00:00:00,East,21,170,12,6083.73
2135,2025-06-20T00:00:00,North,22,469,13,2246.52
2136,2025-03-08T00:00:00,South,4,32,7,1884.99
2137,2026-01-05T00:00:00,East,12,44,14,3656.33
2138,2025-03-25T00:00:00,East,18,296,12,2748.4
2139,2026-03-02T00:00:00,South,23,321,9,2948.72
2140,2025-09-08T00:00:00,West,14,250,12,6004.99
2141,2026-03-08T00:00:00,South,16,112,12,6089.05
2142,2026-01-21T00:00:00,West,22,392,6,1144.73
2143,2025-05-31T00:00:00,West,13,139,15,1306.48
2144,2026-03-23T00:00:00,South,21,48,6,2541.55
2145,2026-04-07T00:00:00,East,23,317,15,4930.24
2146,2026-03-01T00:00:00,West,17,221,7,2203.44
2147,2026-01-02T00:00:00,West,9,174,9,2592.9
2148,2025-12-31T00:00:00,South,10,167,8,2198.07
2149,2025-03-22T00:00:00,East,2,3,5,1256.76
2150,2026-01-20T00:00:00,North,14,232,6,2968.88
2151,2025-03-21T00:00:00,South,6,338,8,2364.31
2152,2025-11-13T00:00:00,West,22,3,13,2602.62
2153,2026-03-19T00:00:00,West,22,88,12,1761.19
2154,2026-03-23T00:00:00,West,6,341,7,1522.37
2155,2026-01-08T00:00:00,North,6,306,14,3849.45
2156,2025-08-31T00:00:00,North,23,179,12,4593.09
2157,2026-02-24T00:00:00,North,25,265,14,4346.76
2158,2025-10-17T00:00:00,East,18,285,7,1719.8
2159,2025-03-25T00:00:00,East,16,437,12,4839.63
2160,2026-02-19T00:00:00,East,18,145,9,2226.57
2161,2025-09-29T00:00:00,North,13,284,25,1855.4
2162,2025-10-04T00:00:00,West,24,167,11,5208.11
2163,2026-02-22T00:00:00,East,20,64,5,1147.19
2164,2025-06-13T00:00:00,North,13,315,16,1243.93
2165,2025-04-12T00:00:00,North,9,301,9,3078.71
2166,2026-01-25T00:00:00,East,14,348,12,6261.94
2167,2026-03-20T00:00:00,South,20,211,11,2599.4
2168,2025-01-08T00:00:00,West,9,358,8,2153.31
2169,2026-04-03T00:00:00,East,6,87,11,3028.37
2170,2025-02-26T00:00:00,South,22,449,15,2709.53
2171,2026-02-04T00:00:00,West,24,375,10,4889.22
2172,2025-03-28T00:00:00,South,7,315,15,5716.84
2173,2026-01-18T00:00:00,West,22,490,10,1726.31
2174,2025-07-21T00:00:00,West,3,201,10,3905.46
2175,2025-03-19T00:00:00,West,3,497,6,2378.93
2176,2026-04-27T00:00:00,North,23,400,9,3719.05
2177,2025-11-25T00:00:00,South,17,274,13,4633.27
2178,2025-12-06T00:00:00,South,21,389,11,4943.45
2179,2025-10-12T00:00:00,West,11,334,11,3841.04
2180,2025-09-19T00:00:00,West,21,421,12,5251.11
2181,2025-10-21T00:00:00,North,2,396,6,1411.21
2182,2026-03-04T00:00:00,North,7,16,10,3639.18
2183,2026-03-24T00:00:00,South,14,444,13,6162.5
2184,2026-01-09T00:00:00,North,22,479,11,2256.55
2185,2026-02-02T00:00:00,North,18,398,11,2496.22
2186,2025-01-07T00:00:00,East,10,229,10,3051.06
2187,2026-03-03T00:00:00,West,2,182,5,872.14
2188,2025-04-27T00:00:00,North,13,235,21,1914.1
2189,2025-03-24T00:00:00,West,7,4,7,2813.53
2190,2025-09-01T00:00:00,East,14,498,9,4208.57
2191,2025-11-30T00:00:00,South,9,484,8,2579.55
2192,2025-12-19T00:00:00,South,5,144,5,1153.73
2193,2026-01-17T00:00:00,East,16,345,5,2175.48
2194,2025-06-12T00:00:00,West,8,262,6,1227.39
2195,2025-03-25T00:00:00,North,22,268,6,1174.07
2196,2026-01-24T00:00:00,West,7,394,9,3316.74
2197,2026-04-11T00:00:00,East,25,112,7,1946.39
2198,2025-11-01T00:00:00,East,24,157,15,5976.88
2199,2026-01-27T00:00:00,North,15,324,10,4839.73
2200,2026-01-14T00:00:00,West,4,488,14,3342.48
2201,2025-01-03T00:00:00,East,21,124,7,3149.57
2202,2026-03-01T00:00:00,South,9,195,8,2363.21
2203,2026-02-25T00:00:00,West,25,353,15,4109.53
2204,2026-01-05T00:00:00,West,4,172,9,1848.55
2205,2026-04-01T00:00:00,South,8,267,13,2988.53
2206,2025-08-28T00:00:00,West,6,263,5,1485.12
2207,2026-01-23T00:00:00,North,24,244,8,4223.2
2208,2026-02-03T00:00:00,East,22,369,6,1094.42
2209,2025-07-19T00:00:00,East,18,203,13,3671.13
2210,2026-02-24T00:00:00,East,8,467,15,2905.96
2211,2025-09-22T00:00:00,East,25,451,11,3364.72
2212,2025-03-25T00:00:00,East,20,468,9,1924.27
2213,2026-04-05T00:00:00,West,2,185,13,3070.54
2214,2026-04-25T00:00:00,South,2,40,15,3152.9
2215,2026-04-27T00:00:00,West,5,161,14,2884.06
2216,2026-02-19T00:00:00,West,15,192,11,4477.96
2217,2026-04-12T00:00:00,North,17,4,7,2676.5
2218,2025-12-07T00:00:00,North,16,488,6,2947.59
2219,2025-03-02T00:00:00,West,3,57,12,4513.46
2220,2026-02-17T00:00:00,West,4,69,10,2158.12
2221,2025-12-07T00:00:00,West,9,227,10,3383.54
2222,2026-03-18T00:00:00,North,16,275,5,2223.85
2223,2026-02-14T00:00:00,South,5,227,5,1165.95
2224,2025-06-28T00:00:00,South,1,406,19,1962.51
2225,2026-01-27T00:00:00,South,17,463,8,3363.17
2226,2025-09-07T00:00:00,North,16,165,6,2707.59
2227,2026-01-17T00:00:00,North,8,2,9,1832.39
2228,2026-02-27T00:00:00,North,14,3,7,3540.46
2229,2026-03-13T00:00:00,West,15,130,8,2351.54
2230,2025-05-04T00:00:00,East,7,238,6,2616.74
2231,2026-03-27T00:00:00,North,5,429,14,3473.15
2232,2026-03-05T00:00:00,East,16,474,6,2916.86
2233,2026-01-20T00:00:00,East,24,39,7,3647.54
2234,2025-05-11T00:00:00,West,14,65,14,7011.37
2235,2025-01-08T00:00:00,East,12,474,9,2359.54
2236,2025-10-14T00:00:00,East,17,405,10,4245.71
2237,2026-04-09T00:00:00,West,24,100,13,6459.91
2238,2025-08-22T00:00:00,East,11,480,7,2648.09
2239,2025-10-01T00:00:00,South,18,495,15,3954.62
2240,2026-04-12T00:00:00,East,14,456,6,2619.27
2241,2026-02-21T00:00:00,East,24,254,12,5285.52
2242,2025-05-19T00:00:00,North,14,81,8,4083.02
2243,2026-02-03T00:00:00,East,10,180,12,4129.35
2244,2026-01-17T00:00:00,North,8,259,13,2503.15
2245,2025-11-15T00:00:00,West,2,35,8,1907.5
2246,2026-03-28T00:00:00,West,5,252,9,1816.05
2247,2026-01-20T00:00:00,North,5,237,14,3760.96
2248,2026-03-21T00:00:00,North,23,10,9,3608.57
2249,2026-04-08T00:00:00,South,18,100,5,1188.63
2250,2025-11-04T00:00:00,West,7,141,5,2176.26
2251,2026-04-05T00:00:00,East,6,396,5,1512.63
2252,2026-02-11T00:00:00,South,16,453,8,3073.41
2253,2026-02-23T00:00:00,North,22,162,11,2481.63
2254,2026-01-16T00:00:00,North,9,121,14,4116.23
2255,2026-02-17T00:00:00,East,7,72,7,2793.57
2256,2025-09-12T00:00:00,North,21,135,5,2051.09
2257,2026-01-03T00:00:00,South,25,335,8,2385.51
2258,2026-03-07T00:00:00,West,7,176,8,2640.49
2259,2026-03-19T00:00:00,East,16,416,8,3895.73
2260,2025-08-30T00:00:00,West,12,465,15,3353.69
2261,2026-03-26T00:00:00,South,9,457,6,1741.46
2262,2026-03-12T00:00:00,East,1,286,20,2264.6
2263,2026-03-08T00:00:00,North,1,463,22,2730.55
2264,2025-11-11T00:00:00,South,6,434,9,2561.28
2265,2026-03-24T00:00:00,South,20,189,15,3600.02
2266,2026-01-10T00:00:00,South,24,292,12,5287.66
2267,2025-09-20T00:00:00,East,16,416,14,5657.17
2268,2025-08-19T00:00:00,South,24,452,14,6761.88
2269,2025-01-18T00:00:00,West,12,356,10,2516.86
2270,2025-08-14T00:00:00,North,25,73,10,2799.86
2271,2026-04-16T00:00:00,North,7,323,6,2279.6
2272,2026-01-30T00:00:00,East,3,365,7,3039.22
2273,2025-11-18T00:00:00,North,15,123,12,4724.08
2274,2026-01-22T00:00:00,South,14,111,6,2377.26
2275,2026-02-22T00:00:00,East,17,419,8,3507.49
2276,2025-03-13T00:00:00,East,25,50,9,2960.96
2277,2025-10-02T00:00:00,North,20,267,11,2640.74
2278,2026-01-11T00:00:00,South,11,51,12,4461.97
2279,2026-01-06T00:00:00,North,23,141,13,5227.7
2280,2026-03-29T00:00:00,West,23,343,6,1516.69
2281,2025-08-20T00:00:00,East,15,184,11,4357.41
2282,2026-04-18T00:00:00,North,7,175,15,5837.94
2283,2026-03-17T00:00:00,East,8,484,14,2468.75
2284,2025-06-28T00:00:00,North,18,311,6,1381.02
2285,2025-06-15T00:00:00,East,2,323,9,2043.65
2286,2025-07-02T00:00:00,North,5,435,13,3525.71
2287,2026-03-23T00:00:00,East,1,319,17,1868.8
2288,2026-03-25T00:00:00,South,15,261,10,5014.57
2289,2025-03-03T00:00:00,East,2,302,11,2923.77
2290,2026-01-05T00:00:00,South,7,209,10,3917.56
2291,2025-10-17T00:00:00,West,16,463,14,6138.72
2292,2026-01-17T00:00:00,West,19,157,9,3190.73
2293,2026-02-22T00:00:00,West,4,212,7,1842.46
2294,2025-12-13T00:00:00,East,6,494,12,3412.25
2295,2025-06-04T00:00:00,East,1,355,23,2584.71
2296,2025-03-19T00:00:00,West,6,385,9,2125.11
2297,2026-03-18T00:00:00,West,21,390,14,5045.02
2298,2026-02-16T00:00:00,North,2,50,6,1463.98
2299,2025-11-20T00:00:00,East,4,26,12,2948.97
2300,2025-10-25T00:00:00,North,10,207,10,3421.06
2301,2026-01-30T00:00:00,East,7,188,10,3574.62
2302,2026-01-31T00:00:00,South,8,134,13,2580.13
2303,2026-02-26T00:00:00,West,6,163,13,3253.42
2304,2026-01-01T00:00:00,North,10,466,6,2034.94
2305,2026-02-26T00:00:00,South,17,286,13,5596.91
2306,2025-02-16T00:00:00,North,4,54,14,3733.53
2307,2025-10-21T00:00:00,East,3,97,6,2427.98
2308,2025-09-11T00:00:00,North,19,158,13,3732.71
2309,2025-02-02T00:00:00,East,18,15,11,2512.52
2310,2025-01-15T00:00:00,North,20,52,8,1621.67
2311,2026-01-31T00:00:00,West,11,374,7,2278.96
2312,2026-01-03T00:00:00,East,23,398,7,2492.67
2313,2026-02-02T00:00:00,East,3,14,6,2033.17
2314,2025-01-09T00:00:00,West,18,257,12,3139.88
2315,2025-02-27T00:00:00,West,19,218,13,4310.05
2316,2026-02-22T00:00:00,East,23,166,11,4530.62
2317,2026-01-10T00:00:00,North,19,350,5,1474.6
2318,2026-01-12T00:00:00,North,22,438,14,2974.54
2319,2026-03-17T00:00:00,East,24,414,13,6604.07
2320,2026-02-11T00:00:00,South,25,400,6,1549.04
2321,2026-01-16T00:00:00,North,10,168,11,3063.56
2322,2025-06-20T00:00:00,South,9,449,15,4275.66
2323,2025-02-26T00:00:00,West,17,175,10,3780.61
2324,2026-03-28T00:00:00,West,22,384,14,2309.13
2325,2026-03-22T00:00:00,South,5,323,11,2400.82
2326,2026-01-17T00:00:00,South,10,331,9,2476.58
2327,2026-02-04T00:00:00,West,6,453,6,1523.16
2328,2026-03-23T00:00:00,South,18,494,12,2786.62
2329,2026-03-22T00:00:00,South,21,285,12,5955.7
2330,2025-09-30T00:00:00,East,3,260,6,2119.12
2331,2025-12-17T00:00:00,West,2,457,12,3224.49
2332,2026-04-26T00:00:00,East,19,327,14,4043.34
2333,2026-02-02T00:00:00,North,19,89,9,2467.31
2334,2025-05-18T00:00:00,South,6,472,7,1972.52
2335,2026-01-18T00:00:00,South,23,483,12,5167.34
2336,2026-01-19T00:00:00,East,12,374,9,2398.12
2337,2025-03-18T00:00:00,East,17,170,5,2033.52
2338,2026-03-31T00:00:00,West,23,216,12,3399.23
2339,2026-03-27T00:00:00,West,16,147,10,3335.95
2340,2026-03-12T00:00:00,South,1,334,25,2460.53
2341,2026-02-28T00:00:00,South,7,416,7,2955.36
2342,2025-09-06T00:00:00,East,23,65,8,3175
2343,2026-01-28T00:00:00,North,22,267,12,2195.52
2344,2025-02-07T00:00:00,North,15,356,10,4280.57
2345,2025-08-22T00:00:00,East,13,220,25,1961.77
2346,2026-03-03T00:00:00,West,4,138,5,950.4
2347,2025-08-13T00:00:00,East,8,405,5,1021.66
2348,2026-02-21T00:00:00,North,20,484,10,2155.55
2349,2025-10-24T00:00:00,South,25,76,12,3898.32
2350,2026-01-03T00:00:00,West,5,426,10,2610.02
2351,2026-02-26T00:00:00,North,1,498,23,2574.12
2352,2026-04-08T00:00:00,East,24,308,15,7389.84
2353,2026-01-08T00:00:00,South,10,498,7,2036.95
2354,2025-03-24T00:00:00,East,6,142,9,2511.96
2355,2026-01-09T00:00:00,West,18,371,11,2552.77
2356,2026-02-12T00:00:00,North,13,62,19,1474.69
2357,2025-11-11T00:00:00,West,21,47,12,5592.02
2358,2026-02-07T00:00:00,South,21,431,15,7787.35
2359,2025-07-05T00:00:00,East,2,71,13,3330.13
2360,2026-02-02T00:00:00,West,11,43,6,1950.58
2361,2026-01-22T00:00:00,East,21,102,8,3441.07
2362,2025-11-16T00:00:00,South,6,297,12,2991.65
2363,2026-04-06T00:00:00,South,7,328,5,1798.79
2364,2025-08-23T00:00:00,North,25,93,5,1671.23
2365,2026-04-28T00:00:00,South,14,15,12,6051.74
2366,2026-01-29T00:00:00,East,5,74,14,3440.5
2367,2025-05-20T00:00:00,West,14,322,8,3225.61
2368,2025-03-02T00:00:00,West,24,265,7,3322.97
2369,2026-01-10T00:00:00,North,4,332,14,3370.72
2370,2025-08-31T00:00:00,North,15,243,8,3501.22
2371,2025-03-13T00:00:00,South,9,77,15,4371.75
2372,2025-05-13T00:00:00,North,1,173,15,1390.64
2373,2026-04-23T00:00:00,West,9,361,6,1893.02
2374,2026-02-23T00:00:00,North,7,315,7,2940.3
2375,2026-03-26T00:00:00,West,15,498,11,3346.79
2376,2025-05-29T00:00:00,West,13,404,17,1185.71
2377,2025-06-08T00:00:00,East,23,19,5,2077.53
2378,2026-04-29T00:00:00,West,14,398,9,4110.62
2379,2026-03-12T00:00:00,South,23,309,7,2850.31
2380,2026-01-11T00:00:00,South,11,242,7,2363.77
2381,2026-04-12T00:00:00,North,19,190,14,4970.3
2382,2025-04-01T00:00:00,North,8,417,7,1215.05
2383,2026-01-09T00:00:00,West,15,45,10,4494.37
2384,2026-02-17T00:00:00,West,16,202,13,5917.66
2385,2025-07-14T00:00:00,South,6,441,10,2862.46
2386,2025-07-14T00:00:00,East,23,366,14,5609.19
2387,2025-09-27T00:00:00,East,11,201,12,4920.17
2388,2026-04-29T00:00:00,North,2,225,5,1367.76
2389,2025-09-21T00:00:00,South,11,453,12,4494.27
2390,2026-02-28T00:00:00,North,20,490,6,1170.18
2391,2025-09-30T00:00:00,North,2,413,6,1431.26
2392,2026-01-11T00:00:00,North,1,187,23,2335.32
2393,2026-02-12T00:00:00,East,10,65,11,3024.58
2394,2025-05-22T00:00:00,North,19,95,8,2335.72
2395,2025-12-17T00:00:00,West,17,32,5,2201.88
2396,2026-04-01T00:00:00,North,8,406,9,2067.06
2397,2025-09-30T00:00:00,East,16,425,10,4469.22
2398,2025-09-11T00:00:00,North,8,312,5,1130.11
2399,2026-03-14T00:00:00,North,4,224,12,2456.32
2400,2025-07-17T00:00:00,West,5,68,10,2138.45
2401,2026-03-28T00:00:00,West,20,435,13,2378.35
2402,2026-03-27T00:00:00,West,21,131,8,3319.62
2403,2026-02-26T00:00:00,North,6,56,6,1795.59
2404,2026-03-18T00:00:00,West,24,16,12,4396.86
2405,2025-05-05T00:00:00,South,21,416,13,7132.87
2406,2026-03-10T00:00:00,West,24,320,12,4084.86
2407,2025-04-08T00:00:00,West,23,285,10,3290.27
2408,2025-08-18T00:00:00,East,19,284,9,2758.36
2409,2026-02-03T00:00:00,North,17,398,9,3912.25
2410,2025-03-03T00:00:00,North,4,295,11,2235.76
2411,2025-05-06T00:00:00,South,12,453,6,1322.15
2412,2026-01-17T00:00:00,South,8,146,6,1202.3
2413,2026-03-17T00:00:00,East,5,494,9,2181.39
2414,2026-02-16T00:00:00,West,3,97,5,1955.21
2415,2025-10-06T00:00:00,East,20,9,7,1647.3
2416,2026-02-10T00:00:00,North,21,209,8,4099.19
2417,2025-10-16T00:00:00,West,2,220,9,2322.86
2418,2026-02-06T00:00:00,South,10,285,5,1330.38
2419,2026-03-31T00:00:00,West,23,32,6,1614.12
2420,2026-03-13T00:00:00,West,25,212,9,2319.51
2421,2026-02-05T00:00:00,North,10,216,8,2379.61
2422,2025-02-10T00:00:00,North,6,350,12,3405
2423,2026-04-16T00:00:00,South,22,422,6,1357.45
2424,2026-04-22T00:00:00,East,17,303,6,2198.26
2425,2025-06-25T00:00:00,South,13,28,19,1618.05
2426,2025-03-07T00:00:00,East,14,271,13,5778.99
2427,2026-01-08T00:00:00,West,16,48,12,5802.14
2428,2026-02-01T00:00:00,East,14,323,9,4718.71
2429,2026-01-19T00:00:00,West,3,30,8,2786.08
2430,2026-02-01T00:00:00,West,8,190,8,1845.47
2431,2026-03-27T00:00:00,South,20,374,8,1757.71
